time	I(D)	I(L1)	I(a)
1.350000000176705e-002	4.500000e-002	5.803077e+001	7.500581e-003
1.350000000181833e-002	4.500000e-002	5.803077e+001	7.500581e-003
1.350000000207469e-002	4.500000e-002	5.803077e+001	7.500581e-003
1.350000000243361e-002	4.500000e-002	5.803077e+001	7.500581e-003
1.350000000279252e-002	4.500000e-002	5.803077e+001	7.500581e-003
1.350000000310016e-002	4.500000e-002	5.803077e+001	7.500581e-003
1.350000000351036e-002	4.500000e-002	5.803077e+001	7.500581e-003
1.350000000597151e-002	4.500000e-002	5.803077e+001	7.500581e-003
1.350000001581611e-002	4.500000e-002	5.803077e+001	7.500581e-003
1.357376375135418e-002	4.500000e-002	5.390294e+001	7.500540e-003
1.358376375135418e-002	1.346068e+001	5.357353e+001	1.342506e+001
1.359376375135418e-002	4.057306e+001	5.386929e+001	4.054119e+001
1.360376375135419e-002	5.482899e+001	5.478400e+001	5.479900e+001
1.361947803706848e-002	5.657181e+001	5.652681e+001	5.654181e+001
1.363519232278277e-002	5.828846e+001	5.824346e+001	5.825845e+001
1.365090660849706e-002	5.997894e+001	5.993394e+001	5.994894e+001
1.366662089421135e-002	6.164326e+001	6.159826e+001	6.161325e+001
1.368233517992564e-002	6.328141e+001	6.323641e+001	6.325141e+001
1.369804946563993e-002	6.489340e+001	6.484840e+001	6.486340e+001
1.371376375135422e-002	6.647922e+001	6.643422e+001	6.644922e+001
1.372376375135422e-002	7.209009e+001	6.732746e+001	6.734246e+001
1.373376375135423e-002	8.225907e+001	6.790087e+001	6.791587e+001
1.374376375135423e-002	8.771283e+001	6.815762e+001	6.817262e+001
1.376804946563995e-002	8.960423e+001	6.852014e+001	6.853514e+001
1.379233517992567e-002	9.145281e+001	6.887445e+001	6.888945e+001
1.381662089421139e-002	9.325857e+001	6.922056e+001	6.923556e+001
1.384090660849712e-002	9.502151e+001	6.955846e+001	6.957346e+001
1.386519232278284e-002	9.674163e+001	6.988815e+001	6.990315e+001
1.388947803706856e-002	9.841893e+001	7.020963e+001	7.022463e+001
1.391376375135428e-002	1.000534e+002	7.052290e+001	7.053790e+001
1.392376375135428e-002	7.538384e+001	7.054626e+001	7.056126e+001
1.393376375135429e-002	2.521316e+001	7.025843e+001	7.027343e+001
1.394376375135429e-002	4.500000e-002	6.966252e+001	6.967752e+001
1.400000000000010e-002	4.500000e-002	6.584894e+001	6.586394e+001
1.405500000000012e-002	4.500000e-002	6.232433e+001	6.233932e+001
1.406500000000012e-002	2.206575e+001	6.180742e+001	6.182242e+001
1.407500000000012e-002	6.630259e+001	6.160661e+001	6.162160e+001
1.408500000000013e-002	8.890739e+001	6.171873e+001	6.173373e+001
1.410642857142870e-002	9.055385e+001	6.217561e+001	6.219060e+001
1.412785714285728e-002	9.216714e+001	6.262328e+001	6.263828e+001
1.414928571428586e-002	9.374727e+001	6.306175e+001	6.307675e+001
1.417071428571444e-002	9.529424e+001	6.349102e+001	6.350602e+001
1.419214285714302e-002	9.680806e+001	6.391109e+001	6.392609e+001
1.421357142857159e-002	9.828872e+001	6.432195e+001	6.433695e+001
1.423500000000017e-002	9.973621e+001	6.472362e+001	6.473862e+001
1.424500000000017e-002	9.152412e+001	6.501201e+001	6.502701e+001
1.425500000000018e-002	7.451592e+001	6.560847e+001	6.562347e+001
1.426500000000018e-002	6.655494e+001	6.650994e+001	6.652494e+001
1.428642857142876e-002	6.867507e+001	6.863007e+001	6.864507e+001
1.430785714285734e-002	7.075251e+001	7.070751e+001	7.072251e+001
1.432928571428591e-002	7.278725e+001	7.274225e+001	7.275725e+001
1.435071428571449e-002	7.477929e+001	7.473429e+001	7.474929e+001
1.437214285714307e-002	7.672863e+001	7.668363e+001	7.669863e+001
1.439357142857165e-002	7.863527e+001	7.859028e+001	7.860528e+001
1.441500000000023e-002	8.049922e+001	8.045422e+001	8.046922e+001
1.442500000000023e-002	6.081592e+001	8.110423e+001	6.078405e+001
1.443500000000023e-002	2.037341e+001	8.112587e+001	2.033779e+001
1.444500000000024e-002	4.500000e-002	8.052541e+001	7.500806e-003
1.450000000000071e-002	4.500000e-002	7.621136e+001	7.500763e-003
1.450000000000101e-002	4.500000e-002	7.621136e+001	7.500763e-003
1.450000000000141e-002	4.500000e-002	7.621136e+001	7.500763e-003
1.450000000000221e-002	4.500000e-002	7.621136e+001	7.500763e-003
1.450000000001343e-002	4.500000e-002	7.621136e+001	7.500763e-003
1.450000000005188e-002	4.500000e-002	7.621136e+001	7.500763e-003
1.450000000014161e-002	4.500000e-002	7.621136e+001	7.500763e-003
1.450000000016816e-002	4.500000e-002	7.621136e+001	7.500763e-003
1.450000000019471e-002	4.500000e-002	7.621136e+001	7.500763e-003
1.450000000022127e-002	4.500000e-002	7.621136e+001	7.500763e-003
1.450000000024782e-002	4.500000e-002	7.621136e+001	7.500763e-003
1.450000000027437e-002	4.500000e-002	7.621136e+001	7.500763e-003
1.450000000030092e-002	4.500000e-002	7.621136e+001	7.500763e-003
1.450000000032747e-002	4.500000e-002	7.621136e+001	7.500763e-003
1.450000000034029e-002	4.500000e-002	7.621136e+001	7.500763e-003
1.450000000036593e-002	4.500000e-002	7.621136e+001	7.500763e-003
1.450000000051975e-002	4.500000e-002	7.621136e+001	7.500763e-003
1.450000000078893e-002	4.500000e-002	7.621136e+001	7.500763e-003
1.450000000086584e-002	4.500000e-002	7.621136e+001	7.500763e-003
1.450000000117348e-002	4.500000e-002	7.621136e+001	7.500763e-003
1.450000000158368e-002	4.500000e-002	7.621136e+001	7.500763e-003
1.450000000240406e-002	4.500000e-002	7.621136e+001	7.500763e-003
1.450000001131108e-002	4.500000e-002	7.621137e+001	7.500763e-003
1.450000002021810e-002	4.500000e-002	7.621137e+001	7.500763e-003
1.450000002912512e-002	4.500000e-002	7.621137e+001	7.500763e-003
1.450000003803214e-002	4.500000e-002	7.621136e+001	7.500763e-003
1.450000004693916e-002	4.500000e-002	7.621136e+001	7.500763e-003
1.450000005584618e-002	4.500000e-002	7.621136e+001	7.500763e-003
1.450000006475320e-002	4.500000e-002	7.621136e+001	7.500763e-003
1.455376376091286e-002	4.500000e-002	7.222134e+001	7.500723e-003
1.456376376091286e-002	1.794943e+001	7.170955e+001	1.791381e+001
1.457376376091286e-002	5.399461e+001	7.182473e+001	5.396274e+001
1.458376376091287e-002	7.260565e+001	7.256065e+001	7.257565e+001
1.460376376091287e-002	7.446635e+001	7.442135e+001	7.443635e+001
1.462376376091288e-002	7.629193e+001	7.624693e+001	7.626193e+001
1.464376376091289e-002	7.808239e+001	7.803739e+001	7.805239e+001
1.466376376091289e-002	7.983773e+001	7.979273e+001	7.980773e+001
1.468376376091290e-002	8.155795e+001	8.151295e+001	8.152795e+001
1.470376376091290e-002	8.324306e+001	8.319806e+001	8.321306e+001
1.472376376091291e-002	8.489304e+001	8.484805e+001	8.486304e+001
1.473376376091291e-002	8.570659e+001	8.566159e+001	8.567659e+001
1.474376376091292e-002	8.651204e+001	8.646704e+001	8.648204e+001
1.476376376091292e-002	8.809896e+001	8.805396e+001	8.806896e+001
1.477376376091293e-002	8.888138e+001	8.883638e+001	8.885138e+001
1.477969041278782e-002	8.808750e+001	8.923898e+001	8.925397e+001
1.478488395904573e-002	8.624496e+001	8.942633e+001	8.944133e+001
1.479031238376742e-002	8.547829e+001	8.944815e+001	8.946315e+001
1.480869419369983e-002	8.695524e+001	8.933581e+001	8.935081e+001
1.481869419369983e-002	8.774823e+001	8.927549e+001	8.929049e+001
1.482869419369984e-002	8.853336e+001	8.921577e+001	8.923077e+001
1.483869419369984e-002	8.931065e+001	8.915665e+001	8.917165e+001
1.484869419369984e-002	9.008022e+001	8.909811e+001	8.911311e+001
1.486869419369985e-002	9.159644e+001	8.898279e+001	8.899779e+001
1.488869419369986e-002	9.308261e+001	8.886975e+001	8.888474e+001
1.489869419369986e-002	7.019059e+001	8.871042e+001	8.872542e+001
1.490869419369986e-002	2.302815e+001	8.824371e+001	8.825871e+001
1.491830953946195e-002	4.500000e-002	8.750037e+001	8.751537e+001
1.500000000000010e-002	4.500000e-002	8.063021e+001	8.064521e+001
1.508660046098336e-002	4.500000e-002	7.393895e+001	7.395395e+001
1.509660046098336e-002	1.946193e+001	7.330640e+001	7.332140e+001
1.510660046098337e-002	5.940889e+001	7.298625e+001	7.300124e+001
1.511571257672457e-002	7.851751e+001	7.298074e+001	7.299574e+001
1.512571225639814e-002	7.939421e+001	7.308323e+001	7.309823e+001
1.513571193607170e-002	8.026242e+001	7.318473e+001	7.319972e+001
1.514571161574526e-002	8.112212e+001	7.328523e+001	7.330023e+001
1.515571129541882e-002	8.197333e+001	7.338474e+001	7.339973e+001
1.516571097509238e-002	8.281605e+001	7.348325e+001	7.349825e+001
1.517571065476595e-002	8.365026e+001	7.358077e+001	7.359577e+001
1.518571033443951e-002	8.447598e+001	7.367729e+001	7.369229e+001
1.519571033443951e-002	8.234921e+001	7.387653e+001	7.389153e+001
1.520571033443952e-002	7.729669e+001	7.438465e+001	7.439965e+001
1.521569388578361e-002	7.524232e+001	7.519732e+001	7.521232e+001
1.523275956849109e-002	7.678814e+001	7.674315e+001	7.675815e+001
1.524982525119858e-002	7.830886e+001	7.826386e+001	7.827886e+001
1.526689093390606e-002	7.980447e+001	7.975947e+001	7.977447e+001
1.528395661661354e-002	8.127497e+001	8.122998e+001	8.124497e+001
1.530102229932103e-002	8.272036e+001	8.267537e+001	8.269037e+001
1.531808798202851e-002	8.414065e+001	8.409565e+001	8.411065e+001
1.533515366473599e-002	8.553582e+001	8.549083e+001	8.550582e+001
1.534515366473600e-002	8.634297e+001	8.629797e+001	8.631297e+001
1.536515366473600e-002	8.793324e+001	8.788824e+001	8.790324e+001
1.539515366473601e-002	9.025977e+001	9.021477e+001	9.022977e+001
1.543515366473602e-002	9.325510e+001	9.321011e+001	9.322511e+001
1.544515366473603e-002	7.031909e+001	9.373311e+001	7.028722e+001
1.545515366473603e-002	2.353055e+001	9.362901e+001	2.349493e+001
1.546515366473603e-002	4.500000e-002	9.290405e+001	7.500930e-003
1.550020805533176e-002	4.500000e-002	8.969942e+001	7.500898e-003
1.553310748589470e-002	4.500000e-002	8.679663e+001	7.500869e-003
1.554310748589471e-002	2.152096e+001	8.613970e+001	2.148534e+001
1.555310748589471e-002	6.467365e+001	8.611121e+001	6.464177e+001
1.556310748589471e-002	8.674988e+001	8.670489e+001	8.671988e+001
1.559882177160901e-002	8.954505e+001	8.950005e+001	8.951505e+001
1.563453605732331e-002	9.225008e+001	9.220509e+001	9.222008e+001
1.567025034303760e-002	9.486499e+001	9.481999e+001	9.483499e+001
1.570596462875190e-002	9.738976e+001	9.734476e+001	9.735976e+001
1.574167891446620e-002	9.982440e+001	9.977940e+001	9.979441e+001
1.577739320018049e-002	1.021689e+002	1.021239e+002	1.021389e+002
1.581310748589479e-002	1.044233e+002	1.043783e+002	1.043933e+002
1.582310748589479e-002	9.841692e+001	1.048937e+002	1.049087e+002
1.583310748589480e-002	8.584488e+001	1.050931e+002	1.051081e+002
1.584310748589480e-002	8.002349e+001	1.049795e+002	1.049945e+002
1.585310748589480e-002	8.088553e+001	1.047635e+002	1.047785e+002
1.586310748589481e-002	6.110372e+001	1.044459e+002	1.044609e+002
1.587310748589481e-002	2.046902e+001	1.038205e+002	1.038355e+002
1.588310748589481e-002	4.500000e-002	1.028904e+002	1.029054e+002
1.600000000000011e-002	4.500000e-002	9.153014e+001	9.154514e+001
1.613500000000015e-002	4.500000e-002	7.996611e+001	7.998111e+001
1.614500000000015e-002	1.984721e+001	7.937719e+001	7.939219e+001
1.615500000000016e-002	5.966905e+001	7.941603e+001	7.943103e+001
1.616500000000016e-002	8.012137e+001	8.007637e+001	8.009137e+001
1.620357142857160e-002	8.338459e+001	8.333959e+001	8.335459e+001
1.624214285714304e-002	8.653506e+001	8.649006e+001	8.650506e+001
1.628071428571448e-002	8.957278e+001	8.952778e+001	8.954278e+001
1.631928571428592e-002	9.249775e+001	9.245275e+001	9.246775e+001
1.635785714285736e-002	9.530997e+001	9.526497e+001	9.527997e+001
1.639642857142880e-002	9.800944e+001	9.796444e+001	9.797944e+001
1.643500000000024e-002	1.005962e+002	1.005512e+002	1.005662e+002
1.644500000000024e-002	7.578820e+001	1.010011e+002	7.575632e+001
1.645500000000025e-002	2.534750e+001	1.008246e+002	2.531187e+001
1.646500000000025e-002	4.500000e-002	1.000280e+002	7.501001e-003
1.649000000000011e-002	4.500000e-002	9.755544e+001	7.500976e-003
1.650000000000001e-002	4.500000e-002	9.658288e+001	7.500967e-003
1.650000000000072e-002	4.500000e-002	9.658288e+001	7.500967e-003
1.650000000000151e-002	4.500000e-002	9.658288e+001	7.500967e-003
1.650000000000352e-002	4.500000e-002	9.658288e+001	7.500967e-003
1.650000000000592e-002	4.500000e-002	9.658288e+001	7.500967e-003
1.650000000002035e-002	4.500000e-002	9.658288e+001	7.500967e-003
1.650000000003957e-002	4.500000e-002	9.658288e+001	7.500967e-003
1.650000000021903e-002	4.500000e-002	9.658288e+001	7.500967e-003
1.650000000083432e-002	4.500000e-002	9.658288e+001	7.500967e-003
1.650000000114196e-002	4.500000e-002	9.658288e+001	7.500967e-003
1.650000000237254e-002	4.500000e-002	9.658288e+001	7.500967e-003
1.650000000401330e-002	4.500000e-002	9.658288e+001	7.500967e-003
1.650000000585917e-002	4.500000e-002	9.658288e+001	7.500967e-003
1.650000000770503e-002	4.500000e-002	9.658288e+001	7.500967e-003
1.650000000955089e-002	4.500000e-002	9.658288e+001	7.500967e-003
1.650000001139676e-002	4.500000e-002	9.658288e+001	7.500967e-003
1.650000001324262e-002	4.500000e-002	9.658288e+001	7.500967e-003
1.650000001508848e-002	4.500000e-002	9.658288e+001	7.500967e-003
1.650000001693434e-002	4.500000e-002	9.658288e+001	7.500967e-003
1.650000007647074e-002	4.500000e-002	9.658287e+001	7.500967e-003
1.650000013600713e-002	4.500000e-002	9.658286e+001	7.500967e-003
1.650000019554352e-002	4.500000e-002	9.658286e+001	7.500967e-003
1.650000025507991e-002	4.500000e-002	9.658285e+001	7.500967e-003
1.650000031461630e-002	4.500000e-002	9.658285e+001	7.500967e-003
1.650000037415269e-002	4.500000e-002	9.658284e+001	7.500967e-003
1.650000043368909e-002	4.500000e-002	9.658284e+001	7.500967e-003
1.653376376231700e-002	4.500000e-002	9.337653e+001	7.500934e-003
1.654376376231700e-002	2.313330e+001	9.265409e+001	2.309768e+001
1.655376376231701e-002	6.949461e+001	9.256073e+001	6.946274e+001
1.656376376231701e-002	9.313519e+001	9.309019e+001	9.310519e+001
1.659947804803131e-002	9.570684e+001	9.566184e+001	9.567684e+001
1.663519233374560e-002	9.819556e+001	9.815057e+001	9.816557e+001
1.667090661945990e-002	1.006014e+002	1.005564e+002	1.005714e+002
1.670662090517420e-002	1.029242e+002	1.028792e+002	1.028942e+002
1.674233519088849e-002	1.051642e+002	1.051192e+002	1.051342e+002
1.677804947660279e-002	1.073212e+002	1.072762e+002	1.072912e+002
1.681376376231709e-002	1.093953e+002	1.093503e+002	1.093653e+002
1.682376376231709e-002	9.341381e+001	1.098163e+002	1.098313e+002
1.683376376231709e-002	6.104029e+001	1.099666e+002	1.099816e+002
1.684376376231710e-002	4.554023e+001	1.098045e+002	1.098195e+002
1.686376376231710e-002	4.793899e+001	1.092789e+002	1.092939e+002
1.687376376231711e-002	3.655845e+001	1.089164e+002	1.089314e+002
1.688376376231711e-002	1.231461e+001	1.082465e+002	1.082615e+002
1.689376376231711e-002	4.500000e-002	1.072724e+002	1.072874e+002
1.700000000000011e-002	4.500000e-002	9.645130e+001	9.646629e+001
1.709500000000014e-002	4.500000e-002	8.770683e+001	8.772182e+001
1.710500000000014e-002	1.005490e+001	8.693719e+001	8.695218e+001
1.711500000000014e-002	3.038962e+001	8.648616e+001	8.650115e+001
1.712500000000015e-002	4.134115e+001	8.635056e+001	8.636556e+001
1.717500000000016e-002	4.745415e+001	8.620061e+001	8.621561e+001
1.718500000000017e-002	5.783655e+001	8.627515e+001	8.629015e+001
1.719500000000017e-002	7.731165e+001	8.665990e+001	8.667490e+001
1.720500000000017e-002	8.739676e+001	8.735176e+001	8.736676e+001
1.723642857142875e-002	8.984334e+001	8.979834e+001	8.981334e+001
1.726785714285734e-002	9.221967e+001	9.217467e+001	9.218967e+001
1.729928571428592e-002	9.452574e+001	9.448074e+001	9.449574e+001
1.733071428571449e-002	9.676155e+001	9.671656e+001	9.673155e+001
1.736214285714308e-002	9.892711e+001	9.888212e+001	9.889712e+001
1.739357142857166e-002	1.010224e+002	1.009774e+002	1.009924e+002
1.742500000000024e-002	1.030475e+002	1.030025e+002	1.030175e+002
1.743500000000024e-002	7.761443e+001	1.034280e+002	7.758256e+001
1.744500000000025e-002	2.595421e+001	1.032273e+002	2.591858e+001
1.745500000000025e-002	4.500000e-002	1.024068e+002	7.501025e-003
1.746142857142891e-002	4.500000e-002	1.017503e+002	7.501018e-003
1.746785714285757e-002	4.500000e-002	1.010978e+002	7.501012e-003
1.747428571428622e-002	4.500000e-002	1.004492e+002	7.501005e-003
1.748071428571488e-002	4.500000e-002	9.980473e+001	7.500999e-003
1.748714285714354e-002	4.500000e-002	9.916423e+001	7.500992e-003
1.749357142857220e-002	4.500000e-002	9.852773e+001	7.500986e-003
1.750000000000086e-002	4.500000e-002	9.789523e+001	7.500980e-003
1.750000000000324e-002	4.500000e-002	9.789523e+001	7.500980e-003
1.750000000000503e-002	4.500000e-002	9.789523e+001	7.500980e-003
1.750000000000802e-002	4.500000e-002	9.789523e+001	7.500980e-003
1.750000000000961e-002	4.500000e-002	9.789523e+001	7.500980e-003
1.750000000001021e-002	4.500000e-002	9.789523e+001	7.500980e-003
1.750000000001261e-002	4.500000e-002	9.789523e+001	7.500980e-003
1.750000000001582e-002	4.500000e-002	9.789523e+001	7.500980e-003
1.750000000002704e-002	4.500000e-002	9.789523e+001	7.500980e-003
1.750000000007190e-002	4.500000e-002	9.789523e+001	7.500980e-003
1.750000000016163e-002	4.500000e-002	9.789523e+001	7.500980e-003
1.750000000023854e-002	4.500000e-002	9.789523e+001	7.500980e-003
1.750000000031545e-002	4.500000e-002	9.789523e+001	7.500980e-003
1.750000000039236e-002	4.500000e-002	9.789523e+001	7.500980e-003
1.750000000046927e-002	4.500000e-002	9.789523e+001	7.500980e-003
1.750000000054618e-002	4.500000e-002	9.789523e+001	7.500980e-003
1.750000000062309e-002	4.500000e-002	9.789523e+001	7.500980e-003
1.750000000070000e-002	4.500000e-002	9.789523e+001	7.500980e-003
1.750000000357135e-002	4.500000e-002	9.789523e+001	7.500980e-003
1.750000003310515e-002	4.500000e-002	9.789523e+001	7.500980e-003
1.750000006263895e-002	4.500000e-002	9.789523e+001	7.500980e-003
1.750000009217275e-002	4.500000e-002	9.789523e+001	7.500980e-003
1.750000012170655e-002	4.500000e-002	9.789522e+001	7.500980e-003
1.750000015124035e-002	4.500000e-002	9.789522e+001	7.500980e-003
1.750000018077415e-002	4.500000e-002	9.789522e+001	7.500980e-003
1.750000021030795e-002	4.500000e-002	9.789521e+001	7.500980e-003
1.754376374895401e-002	4.500000e-002	9.370296e+001	7.500938e-003
1.755376374895401e-002	2.321329e+001	9.297726e+001	2.317766e+001
1.756376374895401e-002	6.973377e+001	9.288069e+001	6.970190e+001
1.757376374895402e-002	9.345196e+001	9.340696e+001	9.342196e+001
1.760090660609688e-002	9.540865e+001	9.536365e+001	9.537865e+001
1.762804946323975e-002	9.731622e+001	9.727122e+001	9.728622e+001
1.765519232038261e-002	9.917469e+001	9.912969e+001	9.914469e+001
1.768233517752548e-002	1.009840e+002	1.009390e+002	1.009540e+002
1.770947803466834e-002	1.027443e+002	1.026993e+002	1.027143e+002
1.773662089181121e-002	1.044554e+002	1.044104e+002	1.044254e+002
1.776376374895407e-002	1.061174e+002	1.060724e+002	1.060874e+002
1.777376374895408e-002	9.425749e+001	1.065710e+002	1.065860e+002
1.778376374895408e-002	7.005350e+001	1.067537e+002	1.067687e+002
1.779376374895408e-002	5.855265e+001	1.066236e+002	1.066386e+002
1.780804946323980e-002	6.008549e+001	1.062924e+002	1.063074e+002
1.782233517752552e-002	6.159733e+001	1.059657e+002	1.059807e+002
1.783662089181124e-002	6.308815e+001	1.056436e+002	1.056586e+002
1.785090660609696e-002	6.455797e+001	1.053260e+002	1.053410e+002
1.786519232038268e-002	6.600678e+001	1.050130e+002	1.050280e+002
1.787947803466839e-002	6.743458e+001	1.047045e+002	1.047195e+002
1.789376374895411e-002	6.884137e+001	1.044005e+002	1.044155e+002
1.790376374895412e-002	5.213079e+001	1.040865e+002	1.041015e+002
1.791376374895412e-002	1.748804e+001	1.034648e+002	1.034798e+002
1.792376374895412e-002	4.500000e-002	1.025382e+002	1.025532e+002
1.800000000000011e-002	4.500000e-002	9.500437e+001	9.501936e+001
1.806500000000013e-002	4.500000e-002	8.902388e+001	8.903887e+001
1.807500000000013e-002	1.497683e+001	8.824113e+001	8.825613e+001
1.808500000000014e-002	4.510641e+001	8.777711e+001	8.779211e+001
1.809500000000014e-002	6.083335e+001	8.762867e+001	8.764367e+001
1.811500000000015e-002	6.292708e+001	8.754254e+001	8.755754e+001
1.813500000000015e-002	6.498130e+001	8.745804e+001	8.747303e+001
1.815500000000016e-002	6.699601e+001	8.737516e+001	8.739016e+001
1.817500000000016e-002	6.897119e+001	8.729391e+001	8.730890e+001
1.819500000000017e-002	7.090687e+001	8.721429e+001	8.722928e+001
1.821500000000018e-002	7.280302e+001	8.713628e+001	8.715128e+001
1.823500000000018e-002	7.465966e+001	8.705991e+001	8.707491e+001
1.824500000000019e-002	7.831529e+001	8.712590e+001	8.714090e+001
1.825500000000019e-002	8.467625e+001	8.750212e+001	8.751712e+001
1.826498898524320e-002	8.822978e+001	8.818479e+001	8.819978e+001
1.828498898524320e-002	8.978119e+001	8.973619e+001	8.975119e+001
1.830498898524321e-002	9.130331e+001	9.125832e+001	9.127332e+001
1.832498898524321e-002	9.279616e+001	9.275116e+001	9.276616e+001
1.834498898524322e-002	9.425972e+001	9.421472e+001	9.422972e+001
1.836498898524323e-002	9.569400e+001	9.564901e+001	9.566401e+001
1.838498898524323e-002	9.709900e+001	9.705401e+001	9.706901e+001
1.840498898524324e-002	9.847472e+001	9.842973e+001	9.844473e+001
1.841498898524324e-002	7.420773e+001	9.890076e+001	7.417585e+001
1.842498898524324e-002	2.482243e+001	9.874520e+001	2.478681e+001
1.843498898524325e-002	4.500000e-002	9.796930e+001	7.500980e-003
1.850000000000011e-002	4.500000e-002	9.179651e+001	7.500919e-003
1.856500000000013e-002	4.500000e-002	8.601795e+001	7.500861e-003
1.857500000000013e-002	2.133015e+001	8.536878e+001	2.129453e+001
1.858500000000014e-002	6.410312e+001	8.534796e+001	6.407125e+001
1.859500000000014e-002	8.599423e+001	8.594923e+001	8.596423e+001
1.861214285714300e-002	8.736423e+001	8.731923e+001	8.733423e+001
1.862928571428587e-002	8.871189e+001	8.866689e+001	8.868189e+001
1.864642857142873e-002	9.003719e+001	8.999220e+001	9.000719e+001
1.866357142857159e-002	9.134015e+001	9.129516e+001	9.131016e+001
1.868071428571445e-002	9.262077e+001	9.257577e+001	9.259077e+001
1.869785714285732e-002	9.387904e+001	9.383404e+001	9.384904e+001
1.871500000000018e-002	9.511496e+001	9.506996e+001	9.508496e+001
1.872500000000018e-002	8.886819e+001	9.567809e+001	9.569308e+001
1.873500000000018e-002	7.572507e+001	9.596922e+001	9.598421e+001
1.874500000000019e-002	6.967136e+001	9.594650e+001	9.596149e+001
1.877071428571448e-002	7.212987e+001	9.562517e+001	9.564016e+001
1.879642857142877e-002	7.452969e+001	9.531151e+001	9.532651e+001
1.882214285714307e-002	7.687081e+001	9.500552e+001	9.502052e+001
1.884785714285736e-002	7.915323e+001	9.470721e+001	9.472221e+001
1.887357142857165e-002	8.137696e+001	9.441657e+001	9.443157e+001
1.889928571428595e-002	8.354199e+001	9.413360e+001	9.414860e+001
1.892500000000024e-002	8.564832e+001	9.385830e+001	9.387330e+001
1.893500000000024e-002	6.465202e+001	9.364930e+001	9.366430e+001
1.894500000000025e-002	2.164784e+001	9.313144e+001	9.314644e+001
1.895500000000025e-002	4.500000e-002	9.230779e+001	9.232279e+001
1.896147433928095e-002	4.500000e-002	9.171180e+001	9.172680e+001
1.896794867856166e-002	4.500000e-002	9.111948e+001	9.113447e+001
1.897442301784236e-002	4.500000e-002	9.053082e+001	9.054581e+001
1.898089735712307e-002	4.500000e-002	8.994582e+001	8.996082e+001
1.898737169640377e-002	4.500000e-002	8.936450e+001	8.937949e+001
1.899384603568448e-002	4.500000e-002	8.878684e+001	8.880183e+001
1.900032037496519e-002	4.500000e-002	8.821284e+001	8.822784e+001
1.905025199890090e-002	4.500000e-002	8.391567e+001	8.393066e+001
1.906025199890090e-002	1.930344e+001	8.318378e+001	8.319878e+001
1.907025199890090e-002	5.804316e+001	8.277013e+001	8.278513e+001
1.908025199890091e-002	7.796790e+001	8.267154e+001	8.268653e+001
1.909928666244221e-002	7.964037e+001	8.268298e+001	8.269798e+001
1.911928666244221e-002	8.136324e+001	8.269476e+001	8.270975e+001
1.912928666244221e-002	8.221194e+001	8.270057e+001	8.271556e+001
1.913928666244222e-002	8.305219e+001	8.270631e+001	8.272131e+001
1.914928666244222e-002	8.388406e+001	8.271201e+001	8.272701e+001
1.916928666244223e-002	8.552306e+001	8.272321e+001	8.273821e+001
1.919928666244224e-002	8.792085e+001	8.273962e+001	8.275462e+001
1.921071523387081e-002	8.881525e+001	8.274574e+001	8.276073e+001
1.922214380529939e-002	8.969975e+001	8.275179e+001	8.276678e+001
1.923357237672796e-002	9.057437e+001	8.275777e+001	8.277276e+001
1.924500094815653e-002	9.143910e+001	8.276368e+001	8.277868e+001
1.925642951958511e-002	9.229394e+001	8.276953e+001	8.278452e+001
1.926785809101369e-002	9.313890e+001	8.277531e+001	8.279031e+001
1.927928666244226e-002	9.397396e+001	8.278102e+001	8.279602e+001
1.928928666244226e-002	9.165601e+001	8.288962e+001	8.290462e+001
1.929928666244227e-002	8.632005e+001	8.330807e+001	8.332307e+001
1.930928666244227e-002	8.407831e+001	8.403331e+001	8.404831e+001
1.931923491351796e-002	8.489555e+001	8.485056e+001	8.486555e+001
1.932918316459364e-002	8.570490e+001	8.565990e+001	8.567490e+001
1.933913141566933e-002	8.650633e+001	8.646134e+001	8.647634e+001
1.934907966674502e-002	8.729987e+001	8.725488e+001	8.726987e+001
1.935902791782071e-002	8.808551e+001	8.804052e+001	8.805551e+001
1.936897616889640e-002	8.886324e+001	8.881825e+001	8.883324e+001
1.937892441997208e-002	8.963306e+001	8.958807e+001	8.960307e+001
1.938892441997209e-002	6.499932e+001	9.017159e+001	6.496722e+001
1.939682892511690e-002	2.292195e+001	9.013457e+001	2.288635e+001
1.940493749546463e-002	4.500000e-002	8.957195e+001	7.500896e-003
1.950000000000011e-002	4.500000e-002	8.144298e+001	7.500815e-003
1.960122722073043e-002	4.500000e-002	7.359909e+001	7.500737e-003
1.961122722073044e-002	2.183103e+001	7.303287e+001	2.179577e+001
1.961796603007204e-002	5.445131e+001	7.307771e+001	5.441939e+001
1.962505032850984e-002	7.364011e+001	7.359512e+001	7.361012e+001
1.963456462315094e-002	7.452036e+001	7.447536e+001	7.449035e+001
1.964456462315094e-002	7.543615e+001	7.539116e+001	7.540615e+001
1.965456462315095e-002	7.634386e+001	7.629887e+001	7.631387e+001
1.967456462315095e-002	7.813346e+001	7.808846e+001	7.810346e+001
1.967912572484828e-002	7.853695e+001	7.849195e+001	7.850695e+001
1.968289461787171e-002	7.801131e+001	7.878727e+001	7.880227e+001
1.968614299702288e-002	7.677126e+001	7.893911e+001	7.895411e+001
1.968946935122871e-002	7.626238e+001	7.898771e+001	7.900271e+001
